no,instruction,input,output,Reference,Manually review,Note
834,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,"Khi khám sức khỏe trẻ em lần đầu, những thông tin cần được kiểm tra là gì?","Khi khám sức khỏe trẻ em lần đầu, cần kiểm tra thông tin hành chính, tiền sử sức khỏe của trẻ và xem liệu có đầy đủ hay còn thiếu thông tin gì. Nếu trẻ chưa có Sổ TDSKBMTE hoặc quên mang theo, cần hỏi tên, ngày tháng năm sinh, giới tính, con thứ mấy của trẻ và thông tin về tiền sử sức khỏe của trẻ và mẹ.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
835,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,"Khi khám toàn thân trẻ em, những bộ phận cần được kiểm tra là gì?","Khi khám toàn thân trẻ em, cần kiểm tra vóc dáng, tình trạng cơ thể tổng quát, da, niêm mạc, hạch ngoại vi, mắt, mũi, răng, miệng, tai, bụng và các chi. Ngoài ra, cần khám bộ phận sinh dục ngoài và kiểm tra tim và phổi của trẻ.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
836,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,"Khi phát hiện trẻ bị bệnh trong quá trình khám sức khỏe, phải làm gì tiếp theo?","Khi phát hiện trẻ bị bệnh trong quá trình khám sức khỏe, không cần đánh giá tiếp mà cần thực hiện thủ tục chuyển trẻ đến cơ sở khám, chữa bệnh phù hợp. Ngoài ra, yêu cầu người nhà thông báo kết quả sau điều trị và hẹn đến khám định kỳ lần sau.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
837,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,"Khi khám sức khỏe trẻ em, cần đánh giá tình trạng phát triển về thể chất như thế nào?","Khi khám sức khỏe trẻ em, cần đánh giá tình trạng phát triển về thể chất dựa trên kết quả cân nặng và chiều cao của trẻ. Đối với trẻ có cân nặng/chiều cao thấp so với độ tuổi, cần đo chu vi vòng cánh tay để phân loại tình trạng suy dinh dưỡng. Đối với trẻ dưới 24 tháng, cần đánh giá vòng đầu có bình thường không?","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
838,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,"Khi khám sức khỏe trẻ em, cần đánh giá phát triển tinh thần và vận động như thế nào?","Khi khám sức khỏe trẻ em, cần đánh giá phát triển tinh thần và vận động theo các mốc thời gian hướng dẫn trong Sổ TDSKBMTE hoặc trong Tài liệu đào tạo Hướng dẫn quốc gia về các dịch vụ sức khỏe sinh sản.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
839,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,"Khi khám sức khỏe trẻ em, cần khai thác tiền sử khi sinh của trẻ như thế nào?","Khi khám sức khỏe trẻ em, cần khai thác tiền sử khi sinh của trẻ bao gồm thông tin về phương thức sinh (đẻ thường/sinh mổ), thời điểm sinh (đủ tháng/hay đẻ non), cân nặng khi sinh, và tình trạng khi sinh như khóc ngay lập tức hay có dấu hiệu ngạt.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
840,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,"Khi khám sức khỏe trẻ em, cần khai thác tiền sử bệnh tật của trẻ từ khi sinh đến thời điểm hiện tại như thế nào?","Khi khám sức khỏe trẻ em, cần khai thác tiền sử bệnh tật của trẻ từ khi sinh đến thời điểm hiện tại để có cái nhìn tổng quan về tình trạng sức khỏe của trẻ. Cần xác định các bệnh tật trước đó mà trẻ đã mắc phải và các biện pháp điều trị đã được thực hiện.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
841,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,"Khi khám sức khỏe trẻ em, cần khai thác tiền sử bệnh tật của mẹ trong thời gian mang thai như thế nào?","Khi khám sức khỏe trẻ em, cần khai thác tiền sử bệnh tật của mẹ trong thời gian mang thai để đánh giá các bệnh lây truyền từ mẹ sang con như giang mai, viêm gan B, HIV và các bệnh ảnh hưởng đến thai nhi như Zika, Rubella. Điều này giúp đưa ra các biện pháp phòng ngừa và điều trị phù hợp cho trẻ.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
842,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,"Khi khám sức khỏe trẻ em, tại phòng khám trẻ cần sử dụng công cụ hỗ trợ nào?","Khi khám sức khỏe trẻ em tại phòng khám, cần sử dụng Sổ theo dõi sức khỏe bà mẹ trẻ em (Sổ TDSKBMTE) làm công cụ hỗ trợ. Sổ TDSKBMTE chứa các thông tin quan trọng về sức khỏe của trẻ và được sử dụng để ghi lại kết quả khám và theo dõi sự phát triển của trẻ.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
843,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,"Khi khám sức khỏe trẻ em, những phần hỏi đầu tiên nên được thực hiện là gì?","Khi khám sức khỏe trẻ em, phần hỏi đầu tiên nên bao gồm việc chào hỏi bà mẹ và trẻ, yêu cầu bà mẹ đưa Sổ TDSKBMTE và kiểm tra các thông tin về hành chính, tiền sử sức khỏe của trẻ để đảm bảo rằng không thiếu thông tin quan trọng.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
844,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,"Khi trẻ đến khám lần đầu và không có Sổ TDSKBMTE, những thông tin cần được thu thập là gì?","Khi trẻ đến khám lần đầu mà không có Sổ TDSKBMTE, cần thu thập thông tin như tên, ngày tháng năm sinh, giới tính, con thứ mấy của trẻ và thông tin về tiền sử sức khỏe của trẻ và mẹ, bao gồm tiền sử khi sinh và tiền sử bệnh tật từ khi sinh đến thời điểm hiện tại.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
845,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,"Khi khám sức khỏe trẻ em, cần đánh giá các bộ phận nào của cơ thể trẻ?","Khi khám sức khỏe trẻ em, cần đánh giá các bộ phận của cơ thể trẻ như vóc dáng, tình trạng cơ thể tổng quát, da, niêm mạc, hạch ngoại vi, mắt, mũi, răng, miệng, tai, bụng và các chi. Đồng thời, cần kiểm tra bộ phận sinh dục ngoài và kiểm tra tim và phổi của trẻ.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
846,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,"Khi khám sức khỏe trẻ em, cần đánh giá tình trạng phát triển tâm lý và ngôn ngữ như thế nào?","Khi khám sức khỏe trẻ em, cần đánh giá tình trạng phát triển tâm lý và ngôn ngữ của trẻ theo các mốc thời gian hướng dẫn trong Sổ TDSKBMTE hoặc trong Tài liệu đào tạo Hướng dẫn quốc gia về các dịch vụ sức khỏe sinh sản. Đánh giá bao gồm các kỹ năng như nói, nghe, hiểu và giao tiếp của trẻ.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
847,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,"Tại bệnh viện, vai trò của cán bộ y tế trong việc đối phó với bạo hành phụ nữ là gì?",Vai trò của cán bộ y tế trong việc đối phó với bạo hành phụ nữ là cung cấp hỗ trợ tâm lý và y tế cho nạn nhân. Họ có trách nhiệm nhận diện các dấu hiệu bạo hành và cung cấp thông tin và tư vấn về các tài liệu và dịch vụ hỗ trợ.,"Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
848,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,Bạo hành đối với phụ nữ có những hậu quả gì đối với sức khỏe của họ?,"Bạo hành đối với phụ nữ có thể gây ra hậu quả về thể chất, như thương tật và các bệnh mạn tính. Ngoài ra, nạn nhân cũng có nguy cơ cao mắc các bệnh nhiễm trùng đường sinh sản và HIV.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018","Bạo hành đối với phụ nữ có thể gây ra tổn hại cho phụ nữ về mặt thể chất, tình dục hoặc về tâm lý hay kinh tế, bao gồm cả việc đe doạ thực hiện những hành động đó, ép buộc hay cố tình tƣớc đoạt một cách tùy tiện sự tự do, dù xảy ra ở nơi công cộng hay đời sống riêng tƣ.",Sai thông tin
849,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,Bạo hành đối với phụ nữ có thể gây tử vong không?,"Đúng, bạo hành đối với phụ nữ có thể gây tử vong. Nạn nhân có thể bị giết hoặc tự tử do tác động của bạo hành.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
850,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,Các biểu hiện của bạo hành đối với phụ nữ là gì?,"Các biểu hiện của bạo hành đối với phụ nữ bao gồm bạo hành tâm lý, bạo hành thể chất, bạo hành về sinh sản và tình dục, cũng như bạo hành về kinh tế.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
851,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,Bạo hành đối với phụ nữ có nguyên nhân từ đâu?,"Bạo hành đối với phụ nữ có nguyên nhân từ nhiều yếu tố, bao gồm ý thức gia trưởng, tư tưởng phong kiến và định kiến giới, cũng như thiếu hiểu biết về pháp luật và yếu đuối kinh tế của phụ nữ.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
852,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,Bạo hành đối với phụ nữ có ảnh hưởng đến trẻ em như thế nào?,Trẻ em trong môi trường bị bạo hành thường chứng kiến xung đột gia đình và có nguy cơ cao trở thành nạn nhân hoặc tái lập hành vi bạo lực. Họ cũng có thể trải qua những vấn đề tâm lý như lo sợ và trầm cảm.,"Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
853,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,Bạo hành đối với phụ nữ có liên quan đến tiếp cận rượu và ma túy không?,"Đúng, trong một số trường hợp, nạn nhân bạo hành phụ nữ có thể tiếp cận rượu và ma túy để tự an ủi hoặc đối phó với những vấn đề tâm lý và ký ức gây chấn thương.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
854,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,Bạo hành đối với phụ nữ làm ảnh hưởng đến sức khỏe kinh tế - xã hội như thế nào?,Bạo hành đối với phụ nữ gây tác động tiêu cực đến ngân sách y tế - xã hội của quốc gia và thu nhập của các gia đình. Nó cũng gây trở ngại cho cơ hội học tập và việc làm của phụ nữ.,"Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
855,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,Những hậu quả cụ thể của bạo hành đ29.,"Hậu quả cụ thể của bạo hành đối với sức khỏe phụ nữ bao gồm tử vong, thương tật, xuất hiện các bệnh mạn tính, ảnh hưởng đến sức khỏe sinh sản và tinh thần, cũng như gây ra các vấn đề về stress và rối loạn chức năng tinh thần.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
856,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,Bác sĩ có trách nhiệm nhận diện và báo cáo trường hợp bạo hành đối với phụ nữ không?,"Đúng, bác sĩ có trách nhiệm nhận diện các trường hợp bạo hành đối với phụ nữ và báo cáo để nạn nhân có được sự hỗ trợ tốt nhất. Họ cũng có thể tư vấn và cung cấp thông tin về các dịch vụ hỗ trợ và bảo vệ.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
857,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,Các biện pháp phòng ngừa bạo hành đối với phụ nữ là gì?,"Các biện pháp phòng ngừa bạo hành đối với phụ nữ bao gồm việc nâng cao nhận thức và giáo dục về bạo hành, tạo ra các chính sách bảo vệ phụ nữ, cung cấp dịch vụ hỗ trợ và tư vấn cho nạn nhân, và xây dựng một môi trường xã hội công bằng và bình đẳng.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
858,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,Bệnh viện có vai trò gì trong việc giảm bạo hành đối với phụ nữ?,"Bệnh viện có vai trò quan trọng trong việc giảm bạo hành đối với phụ nữ bằng cách nhận diện và xử lý các trường hợp bạo hành, cung cấp hỗ trợ y tế và tâm lý cho nạn nhân, và hướng dẫn về các dịch vụ hỗ trợ và bảo vệ.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
859,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,Làm thế nào để đào tạo cán bộ y tế về việc nhận diện và đối phó với bạo hành đối với phụ nữ?,"Để đào tạo cán bộ y tế về việc nhận diện và đối phó với bạo hành đối với phụ nữ, cần cung cấp các khóa đào tạo về nhận diện dấu hiệu bạo hành, cung cấp thông tin về các dịch vụ hỗ trợ và bảo vệ, và thực hành kỹ năng tương tác nhạy cảm và không đánh giá.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
860,Bạn là bác sĩ hãy trả lời câu hỏi của bệnh nhân,Làm thế nào để xây dựng một môi trường an toàn cho phụ nữ trong bệnh viện?,"Để xây dựng một môi trường an toàn cho phụ nữ trong bệnh viện, cần thiết lập các chính sách và quy trình để nhận diện và đối phó với bạo hành, đào tạo cán bộ y tế, và cung cấp dịch vụ hỗ trợ và bảo vệ phù hợp.","Phần 10, Hướng dẫn Quốc gia chăm sóc bà mẹ trẻ em, Bộ Y tế, 2018",,
